,allow_download_photo,author_pin,aweme_id,cid,collect_stat,comment_language,comment_post_item_ids,create_time,digg_count,image_list,is_author_digged,is_comment_translatable,is_high_purchase_intent,label_list,no_show,reply_comment,reply_comment_total,reply_id,reply_to_reply_id,share_info,sort_extra_score,sort_tags,status,stick_position,text,text_extra,trans_btn_style,user,user_buried,user_digged,coder1_concept1,coder1_concept2,coder2_concept1,coder2_concept2,human_concept1,human_concept2
49,True,False,7536798040154246413,7537045326621459230,0,un,,1754855140,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,😭😭😭,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'musically-maliva-obj/1594805258216454', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9734893&x-expires=1762902000&x-signature=FYud6SPVpBC8oxeoqeLRTRZGngU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c9b00ad&x-expires=1762902000&x-signature=jacfjqNRVtXTeDPKxQp0mV5A7mc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=f5c13f89&x-expires=1762902000&x-signature=ew%2FCbSmRaCnzL4W5AhQbubvLZFk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': '199920c', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAZ8cV7YW1i5C4hoCmu9uJhk8pRRDXmhaqjDMUrvxY5v4', 'shield_edit_field_info': None, 'type_label': None, 'uid': '1264722', 'unique_id': '199920c', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,0.0,0.0,0.0,,
50,True,False,7536798040154246413,7536974843041661726,0,en,,1754838728,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,She needs to lawyer up. I love the podcast but this is so shady,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/4f183d65c3666f27f01cc72ea91b19b6', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4f183d65c3666f27f01cc72ea91b19b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=881b7c4b&x-expires=1762902000&x-signature=nI7VO8ouLsjYq1PA2nO3WbM%2Bpc4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4f183d65c3666f27f01cc72ea91b19b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20af1855&x-expires=1762902000&x-signature=a47%2F7vLihuVseweuePbhiKGdThY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4f183d65c3666f27f01cc72ea91b19b6~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=72aa7c3e&x-expires=1762902000&x-signature=54fS6XK73u1qVr0nPfCziB5PDoM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Annabelle 🐈\u200d⬛', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAARtAbUsubvtyj7iKJi0akGo7OWaXlj_I71_WZAXgQZW6BxUWaU2Sxwni0kIu0kraR', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6835817920901432326', 'unique_id': 'a.m.z310', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,1.0,0.0,0.0,,
51,False,False,7536798040154246413,7537837111412622093,0,en,,1755039481,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,"This seems prittay, prittay, prittayyyy dramatic. That podcast was good while it lasted (meaning bf Brooke shot to “stardom” and was then immediately humbled by her crappy character). I couldn’t give a rats ass about their friendship. Tana has lived 100 yrs in her 20 something turns round the sun. She will always adapt and evolve. Good luck to Brooke. But also, I don’t care about Brooke. And also also I don’t hate her I just don’t gaf about her. Bye bye ☺️",[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/3ac45bc91936fe834704f2f3f6f9c1a7', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3ac45bc91936fe834704f2f3f6f9c1a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=87a2ca37&x-expires=1762902000&x-signature=VuIb3R%2B3HAEBNyI6H%2BthtJ9amzU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3ac45bc91936fe834704f2f3f6f9c1a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e6d28e59&x-expires=1762902000&x-signature=f7bm2jXv%2B0Ui%2FJiqaPXtBCzS3Kc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3ac45bc91936fe834704f2f3f6f9c1a7~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=c6c41c1c&x-expires=1762902000&x-signature=aVypY%2FmkKczZqUHNu8nJUKqilsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Blanchdevereaxssins', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAHShbHyW7RVxGXBcKKGymgY-jYtqAR41VPxNOoNri8UeDmbAC-lFKz8RX-b60oQnH', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6686108553881977861', 'unique_id': 'blanchdeverauxssins', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,1,0.0,0.0,0.0,,
52,True,False,7536798040154246413,7536935912590459679,0,un,,1754829699,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,💜,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/9d35848c636edc819229fbebf5f7c0e1', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9d35848c636edc819229fbebf5f7c0e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c44682d1&x-expires=1762902000&x-signature=kWd3F0ZCRW49KacVb1qYIarG7T4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9d35848c636edc819229fbebf5f7c0e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58de0ac9&x-expires=1762902000&x-signature=BGHXNPmqHab3V3a9DKO79t25t18%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9d35848c636edc819229fbebf5f7c0e1~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=c26b88d6&x-expires=1762902000&x-signature=9jLimJnijt4VDGewENLI%2BVGd3Zc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Dala', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAB9T7rd_kPG9FPOsE_I8OiCbO8oYOYEyhdWtvDc_V-8tpvneC5EMTMQ8mA9TVvMas', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6780468813461881862', 'unique_id': 'muydala', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,0.0,0.0,0.0,,
53,False,False,7536798040154246413,7537005885164356374,0,en,,1754845938,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,is this rage bait,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/583d019ec80bcb517b5b0540feb202c1', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/583d019ec80bcb517b5b0540feb202c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2167c3e5&x-expires=1762902000&x-signature=%2F2use8U35xL4hp5jqEa1YCErrg8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/583d019ec80bcb517b5b0540feb202c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9c5695c&x-expires=1762902000&x-signature=Q2BGpL%2BepqBFDgpydoj5uCpNiBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/583d019ec80bcb517b5b0540feb202c1~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=5e0221b6&x-expires=1762902000&x-signature=B0qR264xmyWA%2BhNMpTh7Pvocg%2BY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'freya', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAjJ9SemgCHVZd4ihWkDG_n9Y4Y1Ka6zyq-FJ__EfZGVllWyQSTj2VY55PiIDG24xP', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6771508092028634117', 'unique_id': 'freyaopenshaw', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,0.0,0.0,0.0,,
54,False,False,7536798040154246413,7537048342283518775,0,en,,1754855838,1,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0, 'show_more_score': 0}",{},1,0,everyone needs to repent. God loves you.💕,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/ea92eab13d026377ff177b782d5efb60', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ea92eab13d026377ff177b782d5efb60~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d715d0d9&x-expires=1762902000&x-signature=zX%2FW1spD%2BfsCgAmcl9WkVcRP6nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ea92eab13d026377ff177b782d5efb60~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2a075653&x-expires=1762902000&x-signature=Ni8RxrOAiRIRiC3fIss8Iu2ryL4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ea92eab13d026377ff177b782d5efb60~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=731d509d&x-expires=1762902000&x-signature=19mIIlJ1ASflXuLFhAFQ3bq6VY4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'autumn floyd', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAsC3Si18Mxfo2zVUp1m94Wt9WPlha6BBIUwX1b5TVr5YvnGBs4ahHpT9SmbJqfFNL', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7508141356880806955', 'unique_id': 'auttrfloydd64', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,0.0,0.0,0.0,,
55,False,False,7536798040154246413,7536990526408639263,0,en,,1754842380,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,Brooke should be making a y t channel right now. Doing a solo podcast in her apartment called Brooke's world or something. She needs to do it now and fast!,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/0c552b96b64927c6942d9f5591ffe4ba', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0c552b96b64927c6942d9f5591ffe4ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1c973f3&x-expires=1762902000&x-signature=7cIQYIn6LCMcOfYwl%2FmPoS79v7g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0c552b96b64927c6942d9f5591ffe4ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=648b3e15&x-expires=1762902000&x-signature=0cLrwrLl%2B%2FMpvg4lsqhu4E8UdzA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0c552b96b64927c6942d9f5591ffe4ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9903be76&x-expires=1762902000&x-signature=t0gRzP%2BSTcmu%2FRh%2BwlDG2z2%2BGLc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Frost', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAVIBMkx9RKLs7YvluR-5O3wkaSAVIYY8FzEZY6nskfedslCxucLSkaYT6oQiuVSl-', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6815565945521406981', 'unique_id': 'dahliahollend', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,1.0,0.0,1.0,,
56,False,False,7536798040154246413,7537215347071894327,0,en,,1754894791,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,Tana. Owes. Brooke. NOTHINGGG thats a fact its her fault she never made an agreement she scared of losing tanas clout on her old vlog channel 😭,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/8d41f4e43b393a41dbd8a62cdb0a5b60', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8d41f4e43b393a41dbd8a62cdb0a5b60~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=922a0ee8&x-expires=1762902000&x-signature=wuFqBwdwpQEp1DvpUZQUH701wZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8d41f4e43b393a41dbd8a62cdb0a5b60~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a416ca3&x-expires=1762902000&x-signature=qfhrIsXjD9CUhx8jlPcKSlUcRHQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8d41f4e43b393a41dbd8a62cdb0a5b60~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=39cf43b4&x-expires=1762902000&x-signature=XRkK60kOBBD9GxPKHWMlkgTVqk4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Iz', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAwfSikWlbYdTQdzkwRlbZEbDPhJAXLFBpdpomEzP4lUlahPDZrW5bLpkdFxMm8RIv', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7190945455794357291', 'unique_id': 'aqscaryius', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,1,0.0,1.0,0.0,,
57,True,False,7536798040154246413,7537000818991694623,0,en,,1754844791,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,"Yeah no. Even if they’re not friends, a good person wouldn’t deprive someone of their income. Clearly people don’t like Brooke and she very well might fall off after this. And I’m sure that’s her fear. So to keep what little income she could still get if she does fall off or until she can figure out what she wants to do next, is terrible to do to someone in my opinion.",[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/5ae8b8b5bcb886434589e15ff484300a', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5ae8b8b5bcb886434589e15ff484300a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd7d475c&x-expires=1762902000&x-signature=QFPCnHZ%2FdQFJUQkuz%2BkC8jgcvEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5ae8b8b5bcb886434589e15ff484300a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b58f7954&x-expires=1762902000&x-signature=%2FQnPrdo%2FMKNseO%2BSE3jp1ZMgIeY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5ae8b8b5bcb886434589e15ff484300a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=261ca64a&x-expires=1762902000&x-signature=eJtbJ8nX51Hxu0x7LQvlpVPmpms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Luna', 'platform_sync_info': None, 'predicted_age_group': '4', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAGPIZCa8XzENwVYjmggJXleZWiie-byW6aFR3WMjIT2U-KAy-G-jhQzXM4pqCyXUu', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7042893899409130501', 'unique_id': 'lunal0v3good0311', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,1.0,1.0,0.0,,
58,False,False,7536798040154246413,7536967547259339551,0,en,,1754837032,3,,False,True,True,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Brokie Broke’s comment: Brooke checked out of the friendship the second tana turned on her when the tweets came out. when tana looked directly into the camera and turned in her 100%. I would never be the same with a friend after that, its business and thats all.', 'title': '', 'url': 'https://m.tiktok.com/v/7536798040154246413.html?_d=6ma51d6e50kfhl&comment_author_id=7078707031896753195&preview_pb=0&share_comment_id=7536967547259339551&share_item_id=7536798040154246413&sharer_language=en-US&source=h5_m&u_code=0'}","{'reply_score': 0.000472, 'show_more_score': 0.000628}","{""top_list"":1}",1,0,"Brooke checked out of the friendship the second tana turned on her when the tweets came out. when tana looked directly into the camera and turned in her 100%. I would never be the same with a friend after that, its business and thats all.",[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/5e3983fddbfe61897d41fa8d65b5b83f', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5e3983fddbfe61897d41fa8d65b5b83f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18f3ebf6&x-expires=1762902000&x-signature=m81g2sUo409gC4BUs9S4R31dSC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5e3983fddbfe61897d41fa8d65b5b83f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57687346&x-expires=1762902000&x-signature=QopleCVdx2QdDkrNMRhxLGaLkBQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5e3983fddbfe61897d41fa8d65b5b83f~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a465da7f&x-expires=1762902000&x-signature=mr%2FaIwSj%2FHXtvxK4NEbirK1I%2BCk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Brokie Broke', 'platform_sync_info': None, 'predicted_age_group': '4', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAfC-zwj00y69l9K-f_y96aTPtJCFNevLBpRqHrMSopVcXt7zs4OdnJZSlDSPFjTwe', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7078707031896753195', 'unique_id': 'brokiebroke', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,0.0,0.0,0.0,,
